개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
3010000,3010000-114-2018-00002,2018-04-19,영업/정상,,406.89,100-450,04593,(주)하이츠그랜드유통,기타식품판매업,I,임대,,,,,,N,2025-12-15 16:15:28,"서울특별시 중구 동호로10길 30, 상가동 B101호 (신당동, 약수하이츠)",,,,영업,01,406.89,,01,,,기타식품판매업,,,0262617088,201230.167293495    ,450277.600241968    ,서울특별시 중구 신당동 842 약수하이츠 상가동 B101호 ,,2020-08-27 14:17:05
3010000,3010000-114-2026-00002,2026-03-26,폐업,2026-05-22,350.83,100-809,04536,(주)신세계 시코르 명동점,기타식품판매업,U,자가,0,0,0,,,N,2026-05-23 03:03:03,"서울특별시 중구 명동길 48, 청휘빌딩 1~2층 (명동2가)",,,0,폐업,02,350.83,,03,,,기타식품판매업,,,,198606.595092806    ,451266.280823044    ,서울특별시 중구 명동2가 33-1 청휘빌딩 ,,2026-05-22 13:52:52
3020000,3020000-114-1996-00126,1996-07-18,폐업,2006-05-23,471.65,140-823,,(주)해태유통,기타식품판매업,I,,0,0,0,상수도전용,,N,2025-12-15 16:15:28,,기타,,0,폐업,02,0,,03,주택가주변,,기타식품판매업,,,027969135,199899.635730602    ,447307.171452429    ,서울특별시 용산구 보광동 260-6 ,,2003-08-12 00:00:00
3020000,3020000-114-2022-00001,2022-08-03,영업/정상,,280.10,140-854,04427,지에스더프레시(GS THE FRESH) 용산이촌점,기타식품판매업,U,자가,0,0,0,,,N,2026-04-25 03:03:03,"서울특별시 용산구 이촌로 200, LG프라자 지하1층 지101호,지102호,지103호,지121호 (이촌동)",,,0,영업,01,321.65,,01,,,기타식품판매업,,,,197221.439324261    ,446524.508385914    ,서울특별시 용산구 이촌동 302-52 LG프라자 지하1층 ,,2026-04-24 14:58:09
3020000,3020000-114-1996-00177,1996-07-18,폐업,2024-12-31,"3,300.00",140-873,04371,(주)농협유통하나로클럽용산점,기타식품판매업,I,,0,0,0,,,N,2025-12-15 16:15:28,서울특별시 용산구 청파로 122 (한강로2가),기타,,0,폐업,02,0,,03,기타,,기타식품판매업,,,0220772800,196813.258497258    ,447881.970772064    ,서울특별시 용산구 한강로2가 15-19 ,,2024-12-31 14:19:07
3020000,3020000-114-1996-00189,1996-07-18,폐업,2022-10-11,845.00,140-026,04428,롯데쇼핑(주)롯데수퍼신동아점,기타식품판매업,I,,0,0,0,상수도전용,0,N,2025-12-15 16:15:28,"서울특별시 용산구 이촌로 352 (용산동6가,지하)",기타,,0,폐업,02,0,0,03,아파트지역,,기타식품판매업,,,027981652,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69-167 지하 ,,2022-10-11 11:46:28
3020000,3020000-114-1996-00220,1996-07-18,폐업,2001-07-31,646.00,140-865,,해태유통이태원영업소,기타식품판매업,I,,,,,,,N,2025-12-15 16:15:28,,기타,,,폐업,02,0,,03,유흥업소밀집지역,,기타식품판매업,,,027922981,199375.725957557    ,447994.259776162    ,서울특별시 용산구 이태원동 128-4 ,,2001-07-31 00:00:00
3020000,3020000-114-1996-00221,1996-07-18,폐업,2010-06-03,437.00,140-893,,한남슈퍼마켓,기타식품판매업,I,,0,0,0,,0,N,2025-12-15 16:15:28,,기타,,0,폐업,02,0,0,03,주택가주변,,기타식품판매업,,,027023313,200340.875562217    ,448624.224228815    ,서울특별시 용산구 한남동 726-173 ,,2009-01-21 10:52:55
3020000,3020000-114-1997-00176,1997-11-03,폐업,2006-11-03,744.00,140-842,,킴스클럽남산점,기타식품판매업,I,,,,,,0,N,2025-12-15 16:15:28,,기타,,,폐업,02,0,0,03,기타,,기타식품판매업,,,027951074,198776.047173222    ,448620.768800874    ,서울특별시 용산구 용산동2가 47-17 ,,2003-08-28 00:00:00
3020000,3020000-114-1999-00109,1999-05-17,폐업,2002-08-07,322.74,140-854,,럭키수퍼마켓,기타식품판매업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,기타,,,폐업,02,0,0,03,주택가주변,,기타식품판매업,,,027904162,197221.439324261    ,446524.508385914    ,서울특별시 용산구 이촌동 302-52 엘지프라자 지하동 ,,2002-02-02 00:00:00
3020000,3020000-114-2001-00349,2001-03-26,폐업,2012-10-22,"1,073.75",140-040,,수협바다마트원효점,기타식품판매업,I,,0,0,0,,,N,2025-12-15 16:15:28,,기타,,0,폐업,02,0,,03,기타,,기타식품판매업,,,027044681,,,서울특별시 용산구 산천동 6-0 삼성a단지상가 지하1 ,,2012-03-20 16:49:10
3020000,3020000-114-2004-00001,2004-07-29,폐업,2007-10-08,627.00,140-860,,홈마트,기타식품판매업,I,자가,0,0,0,,,N,2025-12-15 16:15:28,,,,0,폐업,02,0,,03,,,기타식품판매업,,,027967800,199471.30974998     ,447522.747030786    ,서울특별시 용산구 이태원동 22-2 청화상가 지하 ,,2005-01-07 00:00:00
3020000,3020000-114-2007-00001,2007-09-12,폐업,2015-02-10,392.00,140-899,,럭키진흥마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2025-12-15 16:15:28,서울특별시 용산구 후암로28길 21 (후암동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0207553553,198043.461924383    ,449732.012463716    ,서울특별시 용산구 후암동 55-50 ,,2009-02-05 15:48:47
3020000,3020000-114-2011-00001,2011-04-14,폐업,2018-12-26,849.72,140-866,04351,주-홈베이스마켓,기타식품판매업,I,,0,0,0,,,N,2025-12-15 16:15:28,"서울특별시 용산구 이태원로15길 1 (이태원동,외3필지 (지하1층))",,,0,폐업,02,0,,03,,,기타식품판매업,,,027979992,199061.591994245    ,448038.185765556    ,서울특별시 용산구 이태원동 181-8 외3필지 (지하1층) ,,2018-12-26 16:17:25
3020000,3020000-114-2011-00002,2011-05-23,폐업,2018-11-23,377.00,140-210,04419,롯데쇼핑(주)롯데슈퍼한남더힐점,기타식품판매업,I,자가,0,0,0,,,N,2025-12-15 16:15:28,"서울특별시 용산구 독서당로 111 (한남동,(지하1층))",,,0,폐업,02,0,,03,,,기타식품판매업,,,027985601,200769.106350156    ,448302.321864858    ,서울특별시 용산구 한남동 810 (지하1층) ,,2018-11-23 16:50:53
3020000,3020000-114-2015-00001,2015-02-10,폐업,2025-07-14,464.70,140-899,,진흥마트,기타식품판매업,I,자가,0,0,0,,,N,2025-12-15 16:15:28,"서울특별시 용산구 후암로28길 21 (후암동, 지상1층, 지하1층)",,,0,폐업,02,464.7,,03,,,기타식품판매업,,,027553553,198043.461924383    ,449732.012463716    ,"서울특별시 용산구 후암동 55-50 지하1층, 지상1층 ",,2025-07-14 13:19:36
3020000,3020000-114-2016-00001,2016-03-22,폐업,2019-01-22,324.30,140-850,04365,소비자할인마트,기타식품판매업,I,임대,,,,,,N,2025-12-15 16:15:28,"서울특별시 용산구 원효로 64, 지층 (원효로4가)",,,,폐업,02,324.3,,03,,,기타식품판매업,,,0232739988,195544.606275448    ,447831.138115911    ,"서울특별시 용산구 원효로4가 118-16 외2필지, 지층 ",,2019-01-22 17:28:57
3020000,3020000-114-2020-00001,2020-03-25,폐업,2024-12-03,808.49,140-210,04401,한화갤러리아(주) 고메이494한남점,기타식품판매업,I,자가,0,0,0,,,N,2025-12-15 16:15:28,"서울특별시 용산구 한남대로 91, 지2층 (한남동, 나인원 한남)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0269054975,200231.538140657    ,448226.481350525    ,서울특별시 용산구 한남동 829 나인원 한남 ,,2024-12-03 11:58:32
3020000,3020000-114-2001-00385,2001-08-06,영업/정상,,627.00,140-865,04391,홈마트,기타식품판매업,I,,0,0,0,,,N,2025-12-15 16:15:28,"서울특별시 용산구 보광로 127 (이태원동,외1필지(128-5))",기타,,0,영업,01,0,,01,기타,,기타식품판매업,,,027971803,199375.725957557    ,447994.259776162    ,서울특별시 용산구 이태원동 128-4 외1필지(128-5) ,,2019-05-02 09:38:30
3020000,3020000-114-2004-00002,2004-10-04,영업/정상,,"9,352.06",140-780,04377,(주) 이마트 용산점,기타식품판매업,I,임대,0,0,0,,,N,2025-12-15 16:15:28,서울특별시 용산구 한강대로23길 55 (한강로3가),,,0,영업,01,0,,01,,,기타식품판매업,,,0220121234,196762.077394917    ,447480.039577359    ,서울특별시 용산구 한강로3가 40-999 ,,2024-04-17 09:35:52
3020000,3020000-114-2005-00001,2005-05-19,영업/정상,,693.00,140-823,04415,(주)코아유통 보광할인마트지점,기타식품판매업,U,자가,0,0,0,,,N,2025-12-25 02:40:00,서울특별시 용산구 보광로 30 (보광동),,0,0,영업,01,0,,01,,0,기타식품판매업,,,027968600,199955.429742269    ,447219.161582186    ,서울특별시 용산구 보광동 260-8 ,,2025-12-23 16:46:05
3020000,3020000-114-2010-00001,2010-10-18,영업/정상,,782.68,140-111,04315,롯데쇼핑(주)롯데슈퍼 원효로점,기타식품판매업,U,임대,0,0,0,,,N,2026-04-24 22:45:30,"서울특별시 용산구 백범로 341 (원효로1가,리첸시아용산 에이동 지하1층(101~111, 126호))",,,0,영업,01,0,,01,,,기타식품판매업,,,027115602,197045.849468346    ,448447.558967085    ,"서울특별시 용산구 원효로1가 133-3 리첸시아용산 에이동 지하1층(101~111, 126호) ",,2026-04-21 15:18:00
3020000,3020000-114-2012-00001,2012-01-06,영업/정상,,323.10,140-884,04420,홈플러스익스프레스한남점,기타식품판매업,U,자가,0,0,0,,,N,2026-06-25 03:03:03,"서울특별시 용산구 유엔빌리지길 11 (한남동, 26-5 지하2층)",,,0,영업,01,0,,01,,,기타식품판매업,,,027928542,200846.604536733    ,447970.331604571    ,서울특별시 용산구 한남동 26-5 (지하2층) ,,2014-09-15 11:44:56
3020000,3020000-114-2013-00001,2013-09-26,영업/정상,,"1,088.19",140-040,04359,수협바다마트 원효점,기타식품판매업,I,임대,,,,,,N,2025-12-15 16:15:28,"서울특별시 용산구 원효로 51 (산천동, 외 2필지(지하1층))",,,,영업,01,0,,01,,,기타식품판매업,,,027044681,195547.140326252    ,447976.775939762    ,서울특별시 용산구 산천동 202 외 2필지(지하1층) ,,2024-04-22 13:42:36
3020000,3020000-114-1996-00175,1996-06-28,폐업,2004-03-12,485.00,140-860,,(주)메가마트,기타식품판매업,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,기타,,,폐업,02,0,0,03,아파트지역,,기타식품판매업,,,028208526,199471.30974998     ,447522.747030786    ,서울특별시 용산구 이태원동 22-2 지하 ,,2004-10-13 00:00:00
3030000,3030000-114-2026-00001,2026-04-28,영업/정상,,458.32,133-835,04782,이구홈 성수,기타식품판매업,I,자가,,,,,,N,2026-05-08 22:39:57,"서울특별시 성동구 연무장길 57, 1층~2층 (성수동2가)",,,,영업,01,0,,01,,,기타식품판매업,,,07086119658,204878.026230105    ,448913.041844867    ,서울특별시 성동구 성수동2가 315-10 ,,2026-04-28 15:28:45
3030000,3030000-114-2021-00001,2021-04-08,영업/정상,,315.24,133-820,04774,현대마트,기타식품판매업,I,자가,,,,,,N,2026-05-08 22:39:57,"서울특별시 성동구 성덕정길 29, 1층 (성수동1가)",,,,영업,01,0,,01,,,기타식품판매업,,,,204091.654544135    ,448552.58309958     ,서울특별시 성동구 성수동1가 102-2 현대빌딩 ,,2021-04-08 13:46:25
3030000,3030000-114-1996-00738,1996-07-03,폐업,2016-09-06,342.00,133-828,04776,삼부개발(주),기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:39:56,"서울특별시 성동구 뚝섬로 400 (성수동2가, 339-5번지)",자율,,0,폐업,02,0,,03,기타,,기타식품판매업,,,024643531,204788.453049484    ,448470.237859432    ,서울특별시 성동구 성수동2가 339-5 ,,2012-11-22 11:05:49
3030000,3030000-114-1997-00385,1997-03-05,폐업,2010-08-13,504.50,133-807,,케이엠아주마트(주),기타식품판매업,I,,0,0,0,상수도전용,0,N,2026-05-08 22:39:56,,자율,,0,폐업,02,0,0,03,주택가주변,,기타식품판매업,,,0222375613,201383.023709556    ,449744.280482389    ,서울특별시 성동구 금호동3가 1331 ,,2001-11-28 00:00:00
3030000,3030000-114-1999-00384,1996-08-22,폐업,2004-11-03,762.00,133-844,,크로바유통,기타식품판매업,I,,0,0,0,상수도전용,0,N,2026-05-08 22:39:56,,우수,,0,폐업,02,0,0,03,아파트지역,,기타식품판매업,,,0222984366,200813.000885632    ,448855.573036243    ,서울특별시 성동구 옥수동 436 극동그린상가 지101 ,,2001-11-28 00:00:00
3030000,3030000-114-1999-00528,1999-03-12,폐업,2000-12-15,"4,207.57",133-832,,(주)라성,기타식품판매업,I,,0,0,0,상수도전용,15,N,2026-05-08 22:39:56,,기타,,0,폐업,02,0,40,03,주택가주변,,기타식품판매업,,,0234092527,205039.907145725    ,449216.223655036    ,서울특별시 성동구 성수동2가 277-17 (성수아카데미타워 지1층) ,,2001-11-28 00:00:00
3030000,3030000-114-1999-00620,1999-11-12,폐업,2007-03-07,"1,239.80",133-868,,대림리빙마트유통,기타식품판매업,I,,0,0,0,상수도전용,0,N,2026-05-08 22:39:56,,기타,,0,폐업,02,0,0,03,아파트지역,,기타식품판매업,,,0222985222,,,서울특별시 성동구 행당동 317-40 행당대림리빙프라자(지하1) ,,2001-11-28 00:00:00
3030000,3030000-114-2001-00805,2001-04-13,폐업,2023-05-17,"27,271.27",133-827,,(주)이마트성수점,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:39:56,서울특별시 성동구 뚝섬로 379 (성수동2가),기타,,0,폐업,02,0,,03,기타,,기타식품판매업,,,0234081234,204614.272744322    ,448607.441251647    ,서울특별시 성동구 성수동2가 333-16 ,,2023-05-17 16:35:31
3030000,3030000-114-2001-00806,2001-07-24,폐업,2004-02-05,"1,484.00",133-801,,(주)광화유통,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:39:56,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0222949494,202326.470897024    ,449954.683065141    ,서울특별시 성동구 금호동1가 633 ,,2001-11-28 00:00:00
3030000,3030000-114-2002-00001,2002-01-08,폐업,2006-11-02,425.00,133-756,,스마일마트,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:39:56,,,,0,폐업,02,0,,03,,,기타식품판매업,,,024993883,204093.39625466     ,449695.084129637    ,서울특별시 성동구 성수동1가 706 쌍용아파트상가 B동지하 ,,2002-01-08 00:00:00
3030000,3030000-114-2003-00001,2003-02-15,폐업,2008-12-26,518.76,133-801,,녹색생활,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:39:56,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0222986789,202202.413055491    ,449934.083414549    ,서울특별시 성동구 금호동1가 1755 101호 (지상1층) ,,2003-06-16 00:00:00
3030000,3030000-114-2004-00001,2004-08-19,폐업,2024-01-09,822.00,133-865,04745,제이제이컴바인(주) 형부네 할인마트,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:39:56,"서울특별시 성동구 고산자로6길 40, 101,102호 (행당동, 140번지 레몬프라자)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0222991077,203071.959180897    ,450665.532604254    ,"서울특별시 성동구 행당동 140 레몬프라자 101,102호",,2024-01-09 13:12:10
3030000,3030000-114-2004-00002,2004-11-02,폐업,2004-12-24,,133-801,,홈플러스수퍼익스프레스신금호점,기타식품판매업,I,,,,,,,N,2026-05-08 22:39:56,,,,,폐업,02,0,,03,,,기타식품판매업,,,0222958545,,,서울특별시 성동구 금호동1가 516-6 (지하1층) ,,2004-11-02 00:00:00
3030000,3030000-114-2004-00003,2004-11-29,폐업,2006-03-09,645.84,133-826,,성동슈퍼센터,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:39:56,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0221152800,205260.827743854    ,448399.948660115    ,서울특별시 성동구 성수동2가 231-1 (지하1층) ,,2004-11-29 00:00:00
3030000,3030000-114-2007-00001,2007-06-05,폐업,2014-05-09,825.00,133-882,04709,삼성홈마트,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:39:56,"서울특별시 성동구 무학로6길 50, 101동 (도선동, 69번지 (지상1층))",,,0,폐업,02,0,,03,,,기타식품판매업,,,,203017.021457357    ,451346.281102634    ,서울특별시 성동구 도선동 69 101동 ,,2013-09-30 15:53:33
3030000,3030000-114-2008-00001,2008-09-03,폐업,2012-04-30,"7,840.00",133-866,04750,(주)이마트 왕십리점,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:39:57,"서울특별시 성동구 왕십리광장로 17, 지상2층 (행당동, 168-1번지)",,,0,폐업,02,7840,,03,,,기타식품판매업,,,0222001210,203292.151783332    ,451267.730992123    ,서울특별시 성동구 행당동 168-1 지상2층 ,,2012-10-15 09:40:44
3030000,3030000-114-2009-00002,2009-12-22,폐업,2010-03-11,,133-070,,하모니마트,기타식품판매업,I,,,,,,,N,2026-05-08 22:39:57,,,,,폐업,02,0,,03,,,기타식품판매업,,,0222971112,202326.503044305    ,450625.58422744     ,서울특별시 성동구 행당동 347 대림아파트 리빙프라자(지하101-105호) ,,2009-12-22 17:05:17
3030000,3030000-114-2010-00003,2010-07-15,폐업,2020-09-21,488.00,133-100,04739,웰빙마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-08 22:39:57,"서울특별시 성동구 독서당로40길 39, 지하2층 215호 (옥수동, 560 어울림더리버상가)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0233958894,201538.05612719     ,448894.755196992    ,서울특별시 성동구 옥수동 560 어울림더리버상가 215호 지하2층 ,,2020-09-21 10:50:56
3030000,3030000-114-2011-00001,2011-02-07,폐업,2024-09-23,105.44,133-872,04715,형부네할인마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-08 22:39:57,"서울특별시 성동구 무학봉16길 15, 1층 (행당동)",,,0,폐업,02,105.44,,03,,,기타식품판매업,,,0222991077,202814.560853198    ,450902.091780932    ,서울특별시 성동구 행당동 298-6 외1필지 ,,2024-09-23 14:37:33
3030000,3030000-114-2011-00002,2011-08-01,폐업,2013-05-14,350.00,133-828,04776,우리마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-08 22:39:57,"서울특별시 성동구 성덕정길 106, 1층 (성수동2가, 561-1번지)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0234095621,204799.750078838    ,448317.872400495    ,서울특별시 성동구 성수동2가 561-1 지상1층 ,,2012-11-27 11:09:31
3030000,3030000-114-2011-00003,2011-08-25,폐업,2021-02-18,323.00,133-838,04736,(주)지에스리테일 GS수퍼성동옥수점,기타식품판매업,I,자가,0,0,0,,,N,2026-05-08 22:39:57,"서울특별시 성동구 한림말길 56, 지상1층 (옥수동)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0222820162,201462.251313062    ,448744.038108098    ,서울특별시 성동구 옥수동 191-3 지상1층 ,,2021-02-18 17:07:59
3030000,3030000-114-2012-00001,2012-02-10,폐업,2024-03-18,336.40,133-844,04732,홈플러스익스프레스 옥수점,기타식품판매업,I,자가,0,0,0,,,N,2026-05-08 22:39:57,"서울특별시 성동구 독서당로 171 (옥수동, 옥수동 447-4 지상1층)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0222948544,200886.870660767    ,448781.031448647    ,서울특별시 성동구 옥수동 447-4 (지상1층) ,,2024-03-18 14:43:50
