station_id,station_name,avg_local_pressure_hpa,avg_sea_pressure_hpa,avg_temp_c,temp_normal_diff_c,avg_high_temp_c,max_temp_c,max_temp_day,avg_low_temp_c,min_temp_c,min_temp_day,days_max_ge_25c,days_min_lt_0c,avg_surface_min_temp_c,avg_humidity_pct,avg_cloud_tenths,ground_temp_0_5m_c,sunshine_hours,sunshine_pct,precipitation_total_mm,precip_normal_diff_mm,max_daily_precip_mm,max_daily_precip_day,days_precip_ge_0_1mm,days_precip_ge_1mm,days_precip_ge_10mm,days_precip_ge_30mm,total_evaporation_mm,avg_wind_ms,max_wind_ms,max_wind_direction,max_wind_day,days_cloud_lt_2_5,days_cloud_ge_7_5,phenomenon_dust_days,phenomenon_fog_days,phenomenon_storm_days,phenomenon_thunder_days,phenomenon_snow_days,phenomenon_frost_days,phenomenon_ice_days,STRD_YYMM,SIDO_NM,CCG_NM,mapping_method,scope_warning
259,강진군,1011.6,1013.5,14.3,2.0,20.7,27.2,15,8.8,0.3,8,3,0,6.9,71.0,6.3,,144.5,36.9,129.6,4.7,64.7,9,11,8,3,2,,1.6,8.4,NW,4,7,18,6,,0,,,,,202604,전라남도,강진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
260,장흥,1008.2,1013.4,13.9,1.7,20.3,26.9,15,7.9,-1.1,8,1,1,5.3,71.0,6.4,,161.2,41.1,141.0,32.5,71.2,9,12,8,3,2,,2.1,7.9,NNW,7,7,17,5,,0,,,,,202604,전라남도,장흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
261,해남,1012.0,1014.0,13.6,1.5,19.4,25.2,25,8.2,-1.2,8,1,1,4.6,75.0,6.5,,149.7,38.2,106.3,11.8,52.2,9,12,8,2,1,,2.6,10.4,E,4,6,19,6,,0,,,,,202604,전라남도,해남군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
262,고흥,1007.1,1013.3,14.1,1.4,20.4,25.8,15,8.0,-1.8,8,1,1,9.1,69.0,6.2,,158.0,40.3,193.5,65.3,81.7,4,13,10,3,2,,1.9,8.4,WNW,4,6,16,4,,0,,,,,202604,전라남도,고흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
263,의령군,1011.0,1012.7,14.0,1.1,21.5,27.0,27,7.0,-1.9,8,6,1,5.1,,5.6,,184.3,46.9,105.1,-13.3,43.7,4,9,6,3,1,,1.7,8.4,SW,10,7,11,3,,0,,,,,202604,경상남도,의령군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
264,함양군,995.4,1013.4,14.1,1.7,21.6,28.5,15,6.8,-2.3,8,7,1,5.4,56.0,5.9,,176.4,46.4,83.3,-21.4,32.8,4,9,7,3,1,,1.6,7.1,WNW,11,6,12,5,,0,,,,,202604,경상남도,함양군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
266,광양시,1003.0,1013.4,15.5,,21.3,26.0,27,10.5,2.9,8,4,0,8.7,61.0,6.1,,178.4,45.5,143.9,,65.7,9,8,8,3,2,,1.8,6.6,W,28,7,14,5,,0,,,,,202604,전라남도,광양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
268,진도군,1011.5,1012.7,13.2,1.1,18.4,23.5,25,8.3,0.4,8,0,0,8.1,73.0,6.4,,154.4,39.4,132.2,5.7,59.0,9,13,8,3,2,,2.1,9.7,WNW,4,5,17,5,,0,,,,,202604,전라남도,진도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
271,봉화,975.2,1013.6,11.4,1.5,19.9,26.4,19,3.3,-3.6,8,4,4,0.9,61.0,4.8,,222.2,56.3,65.7,-15.0,28.5,4,7,5,2,0,,1.4,6.4,NNW,23,8,7,1,,0,,,,,202604,경상북도,봉화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
272,영주,988.0,1013.1,13.1,1.3,20.3,26.5,19,6.1,-0.6,8,6,1,3.8,57.0,4.8,,228.4,57.9,70.9,-23.9,35.6,4,7,6,2,1,,2.5,10.5,NW,11,7,9,1,,0,,,,,202604,경상북도,영주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
273,문경,992.1,1012.6,13.8,1.6,20.7,26.6,26,7.0,0.2,8,6,0,2.4,56.0,5.0,,215.0,54.5,67.6,-21.9,39.0,4,6,5,2,1,,1.9,6.7,WNW,20,8,8,2,,0,,,,,202604,경상북도,문경시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
276,청송군,988.0,1012.8,12.6,1.6,20.7,27.1,27,4.9,-3.3,8,6,2,1.7,61.0,5.3,,222.8,56.6,58.5,-23.2,34.5,4,6,4,3,1,,1.9,7.9,WNW,11,8,9,1,,0,,,,,202604,경상북도,청송군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
277,영덕,1008.1,1013.0,13.6,1.1,19.6,26.5,18,8.0,2.4,8,2,0,6.0,64.0,5.2,,218.1,55.4,85.1,5.6,67.2,4,6,4,1,1,,2.7,12.6,NNE,23,7,10,1,,0,,,,,202604,경상북도,영덕군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
278,의성,1002.6,1012.3,13.7,2.0,21.6,28.0,27,6.0,-2.1,8,6,2,1.7,64.0,5.2,,201.9,51.3,66.6,-7.0,37.4,4,7,4,3,1,,1.2,6.2,NE,23,8,10,3,,0,,,,,202604,경상북도,의성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
279,구미,1007.1,1013.0,14.9,1.6,22.1,28.3,27,8.3,1.3,8,6,0,5.8,56.0,5.2,,199.5,50.7,76.8,-2.2,49.8,4,8,4,2,1,,1.4,5.2,ESE,9,8,11,3,,0,,,,,202604,경상북도,구미시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
281,영천,1002.1,1013.5,13.9,1.2,20.8,26.2,26,7.5,-0.5,8,3,1,4.9,64.0,5.4,,202.6,51.5,67.8,-8.6,34.9,4,8,6,1,1,,1.7,7.1,NW,10,8,10,2,,0,,,,,202604,경상북도,영천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
283,경주시,1008.6,1013.4,14.4,1.7,21.1,27.7,26,8.4,-0.1,8,4,1,4.8,66.0,5.6,,193.7,49.2,73.7,-22.4,39.2,4,8,6,2,1,,2.6,9.6,WNW,21,6,10,3,,0,,,,,202604,경상북도,경주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
284,거창,985.1,1012.1,13.4,1.5,21.1,27.2,15,5.8,-2.6,8,6,1,3.3,63.0,5.6,,207.2,52.7,79.4,-5.4,34.5,4,8,6,3,1,,1.9,9.6,W,10,6,13,4,,0,,,,,202604,경상남도,거창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
285,합천,1009.9,1013.1,15.0,1.8,22.0,27.7,15,8.3,0.1,8,8,0,6.6,65.0,5.6,,191.5,50.5,101.9,20.0,39.9,4,7,6,3,2,,1.0,4.6,ENE,23,8,11,4,,0,,,,,202604,경상남도,합천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
288,밀양,1010.6,1011.6,15.8,2.6,22.8,27.9,15,9.6,0.8,8,9,0,8.8,62.0,5.5,,204.0,51.9,102.1,11.6,40.6,4,9,6,4,1,,1.6,6.9,NW,7,6,10,3,,0,,,,,202604,경상남도,밀양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
289,산청,997.4,1013.8,14.2,1.4,21.3,27.8,15,7.5,-1.4,8,6,1,5.6,64.0,5.9,,198.0,50.4,123.0,16.5,54.5,4,9,7,2,2,,1.6,8.3,NNE,9,7,12,4,,0,,,,,202604,경상남도,산청군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
294,거제,1008.3,1013.6,14.9,1.5,19.9,25.4,27,10.6,4.3,8,2,0,6.9,66.0,6.0,,182.8,46.6,154.9,-22.3,72.3,9,11,8,4,2,,1.5,6.0,SSW,2,5,13,5,,0,,,,,202604,경상남도,거제시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
295,남해,1007.8,1013.2,15.1,1.6,20.6,25.8,27,10.5,4.3,8,1,0,6.7,62.0,6.0,,171.1,43.6,209.6,29.9,84.3,9,9,7,4,3,,1.5,6.1,WNW,4,6,13,4,,0,,,,,202604,경상남도,남해군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
90,속초,1009.4,1011.5,18.3,2.0,22.8,32.7,30,14.4,8.7,4,8,0,12.5,65.0,5.0,,246.8,55.9,134.1,45.6,51.7,20,8,5,4,2,,2.5,8.8,W,30,10,9,5,,0,,,,,202605,강원특별자치도,속초시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
93,북춘천,1001.2,1012.5,18.3,,25.7,31.7,16,11.6,3.7,5,16,0,10.2,68.0,4.4,19.7,270.3,61.3,100.5,,54.7,20,9,6,3,1,,1.2,7.1,NW,8,13,8,3,,0,,,,,202605,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
95,철원,994.6,1012.8,17.8,1.2,24.3,30.2,14,11.6,4.2,5,15,0,8.6,69.0,4.5,,257.6,58.3,98.6,-3.8,50.8,20,12,8,2,1,,1.5,6.1,WNW,8,12,8,3,,0,,,,,202605,강원특별자치도,철원군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
98,동두천,998.7,1012.2,18.4,1.0,25.4,31.0,14,12.2,5.6,5,15,0,8.9,62.0,4.4,,236.5,53.6,105.1,9.9,56.6,20,12,9,3,1,,1.1,8.3,WNW,8,12,8,4,,0,,,,,202605,경기도,동두천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
99,파주,1009.4,1013.0,17.4,0.6,24.4,30.7,14,11.0,3.9,9,14,0,7.9,73.0,4.2,,242.1,54.9,93.6,-8.4,55.1,20,12,9,2,1,,1.3,6.2,NNW,8,14,8,4,,0,,,,,202605,경기도,파주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
100,대관령,924.5,1012.1,14.6,2.1,21.1,28.6,18,8.2,-0.5,9,10,1,5.3,70.0,4.8,,264.1,60.0,125.0,16.8,55.4,20,10,6,3,2,,2.7,9.8,W,8,11,9,4,,0,,,,,202605,강원특별자치도,평창군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
101,춘천,1002.6,1011.4,18.6,1.0,25.6,31.4,16,12.0,4.6,5,17,0,8.1,65.0,,18.6,257.1,58.3,104.8,5.4,54.7,20,10,6,4,1,,1.6,8.2,W,8,12,8,3,,0,,,,,202605,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
102,백령도,1007.0,1011.3,15.5,1.0,19.5,26.8,30,12.2,7.9,3,2,0,9.3,78.0,4.7,,229.3,52.0,75.6,1.3,47.6,20,11,7,2,1,,2.8,8.6,NNW,3,11,6,5,10.0,0,0.0,0.0,0.0,0.0,202605,인천광역시,옹진군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
104,북강릉,1001.5,1010.3,19.0,,24.0,32.7,30,13.9,7.9,9,13,0,10.2,66.0,4.8,18.6,235.6,57.3,148.6,,63.0,20,8,5,4,2,,1.7,7.5,WSW,30,10,10,5,1.0,0,0.0,0.0,0.0,0.0,202605,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
105,강릉,1008.3,1011.5,20.4,2.5,25.0,33.6,31,16.0,9.4,4,16,0,12.4,58.0,,19.3,242.7,57.0,144.9,65.7,60.1,20,7,4,4,2,,2.1,6.8,WNW,8,10,10,5,,0,,,,,202605,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
106,동해,1007.1,1011.8,18.7,2.1,23.7,33.6,30,14.8,8.9,9,12,0,10.4,65.0,4.6,,257.6,58.5,102.3,39.0,61.5,20,6,4,2,1,,2.3,8.3,NNE,22,12,11,5,,0,,,,,202605,강원특별자치도,동해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
114,원주,994.6,1012.1,19.3,1.4,26.1,32.4,26,13.1,5.3,5,18,0,8.1,63.0,4.2,,264.7,60.2,93.6,7.5,55.7,20,11,9,2,1,,1.3,6.2,WNW,8,13,8,2,,0,,,,,202605,강원특별자치도,원주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
115,울릉도,986.2,1011.9,18.0,2.2,21.3,29.8,31,14.9,9.3,4,4,0,12.3,71.0,4.5,17.1,247.6,56.3,144.7,36.2,48.7,21,10,7,5,2,,4.3,12.2,NE,22,10,6,3,5.0,0,0.0,0.0,0.0,0.0,202605,경상북도,울릉군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
121,영월,984.6,1012.5,18.1,1.1,26.3,32.9,18,10.7,2.8,5,19,0,7.5,66.0,4.3,,230.8,54.3,86.8,8.4,52.1,20,8,6,3,1,,1.5,9.0,W,8,15,8,5,,0,,,,,202605,강원특별자치도,영월군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
127,충주,998.2,1011.6,19.0,1.5,26.4,32.0,31,11.9,2.9,5,19,0,9.1,60.0,4.4,,253.1,57.7,74.8,-12.6,49.8,20,8,5,2,1,,1.5,6.5,WSW,8,13,8,4,,0,,,,,202605,충청북도,충주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
129,서산,1009.6,1012.6,18.0,1.4,24.0,30.1,26,12.6,4.9,9,13,0,9.0,72.0,,17.5,254.3,58.0,113.9,12.8,69.3,20,9,8,3,1,,2.1,7.1,SW,7,13,6,3,,0,,,,,202605,충청남도,서산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
130,울진,1006.2,1011.9,18.1,1.8,23.2,33.2,30,14.0,7.5,9,11,0,11.5,70.0,4.5,,273.5,62.3,101.5,31.0,57.9,20,9,6,2,1,,1.9,6.4,NW,8,11,10,4,,0,,,,,202605,경상북도,울진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
135,추풍령,983.7,1012.2,17.9,0.8,24.7,31.8,18,11.0,2.4,5,14,0,9.5,65.0,4.1,,264.7,60.6,118.8,38.7,82.4,20,10,9,2,1,,2.1,9.9,W,8,15,8,4,,0,,,,,202605,충청북도,영동군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
136,안동,996.5,1013.0,19.2,1.4,26.3,33.0,18,12.3,3.7,5,19,0,10.5,63.0,4.0,,245.6,57.9,97.0,11.9,75.9,20,7,5,1,1,,1.5,7.4,WNW,8,13,7,4,2.0,0,0.0,0.0,0.0,0.0,202605,경상북도,안동시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
137,상주,1000.2,1011.4,19.7,1.1,26.7,33.9,18,13.2,4.9,5,22,0,10.2,63.0,4.1,,266.1,60.8,119.8,32.2,91.1,20,9,6,3,1,,1.2,7.7,WNW,8,14,8,4,,0,,,,,202605,경상북도,상주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
140,군산,1010.1,1013.4,18.0,0.9,23.4,29.9,25,13.2,6.6,9,13,0,9.3,74.0,4.3,,245.6,56.3,125.7,39.9,65.8,20,8,6,4,1,,2.4,9.8,WNW,3,12,10,3,,0,,,,,202605,전북특별자치도,군산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
156,광주,1003.4,1011.6,19.9,1.2,26.1,33.0,31,14.5,7.2,5,18,0,10.1,68.0,4.4,,237.9,54.7,93.9,2.5,35.7,20,10,7,3,1,,1.7,5.8,SSE,10,15,9,4,0.0,0,1.0,0.0,0.0,0.0,202605,경기도,광주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
162,통영,1008.2,1011.9,18.7,1.1,23.7,29.4,30,14.4,8.6,1,12,0,11.0,71.0,4.2,,250.0,57.6,164.7,5.1,63.8,20,8,7,5,1,,2.2,8.3,W,8,13,8,3,,0,,,,,202605,경상남도,통영시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
165,목포,1007.7,1012.9,18.5,1.0,23.0,28.5,31,14.7,8.7,5,11,0,10.4,78.0,4.4,18.8,244.8,56.4,115.4,24.1,58.3,12,8,7,2,2,,3.0,10.5,WNW,12,15,10,4,3.0,0,1.0,0.0,0.0,0.0,202605,전라남도,목포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
168,여수,1005.1,1012.8,18.9,1.0,23.0,29.5,31,15.5,9.8,5,9,0,12.6,69.0,4.2,19.7,253.8,58.5,267.1,123.6,124.0,20,7,7,5,3,,3.3,12.6,NW,8,14,9,4,1.0,0,1.0,0.0,0.0,0.0,202605,전라남도,여수시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
169,흑산도,1003.8,1012.6,17.1,1.9,21.7,26.8,18,13.7,8.1,5,4,0,13.2,80.0,4.7,,259.8,59.9,61.0,-35.7,24.7,20,11,8,2,0,,4.9,15.0,SE,25,12,12,5,13.0,5,1.0,0.0,0.0,0.0,202605,전라남도,신안군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
170,완도,1009.0,1013.2,19.0,1.4,24.9,32.6,31,14.0,7.3,5,17,0,12.6,72.0,4.3,,251.8,58.2,241.7,94.7,138.4,20,10,7,4,1,,2.8,9.4,SE,22,13,9,3,,0,,,,,202605,전라남도,완도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
172,고창,1006.2,1012.4,18.4,0.5,24.3,30.8,18,12.8,3.5,5,15,0,9.6,75.0,4.3,,247.2,56.8,106.3,36.7,35.6,20,9,7,4,2,,2.5,8.7,W,7,14,10,5,,0,,,,,202605,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
174,순천,992.0,1011.3,17.3,,24.5,31.2,31,10.6,1.8,5,14,0,8.8,70.0,4.5,,239.6,55.2,122.4,,54.3,20,10,6,4,1,,1.6,8.2,NW,8,12,10,2,,0,,,,,202605,전라남도,순천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
177,홍성,1008.0,1011.3,18.9,,25.0,31.6,31,13.2,6.1,10,15,0,10.6,71.0,4.3,,255.3,58.3,151.7,,89.8,20,9,8,3,2,,2.1,7.6,SW,4,12,8,3,,0,,,,,202605,충청남도,홍성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
184,제주,1010.0,1012.4,19.5,1.2,23.6,31.0,26,16.0,9.5,5,12,0,12.8,67.0,4.8,20.4,248.5,57.7,47.7,-47.9,19.0,26,8,6,2,0,,3.0,11.8,NNE,12,10,11,2,0.0,0,1.0,0.0,0.0,0.0,202605,제주특별자치도,제주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
185,고산,1004.2,1012.6,18.5,1.4,21.9,25.5,25,15.8,10.3,5,4,0,14.4,80.0,4.5,,242.7,56.4,78.8,-38.9,28.2,26,9,7,3,0,,5.6,18.8,NW,3,12,11,3,,4,,,,,202605,제주특별자치도,제주시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
188,성산,1010.8,1013.2,19.1,1.4,22.9,30.2,30,15.2,7.6,10,7,0,12.8,75.0,4.5,,225.3,52.3,161.3,-16.7,72.9,26,10,6,4,2,,2.9,9.8,WNW,3,11,10,6,,0,,,,,202605,제주특별자치도,서귀포시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
189,서귀포,1006.9,1013.0,20.1,1.3,24.0,29.9,30,16.7,9.9,5,10,0,14.5,69.0,4.9,,238.4,55.4,200.4,-23.2,107.4,26,10,7,5,1,,1.9,6.3,ENE,15,11,10,3,2.0,0,1.0,0.0,0.0,0.0,202605,제주특별자치도,서귀포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
192,진주,1009.2,1012.6,18.2,0.2,25.0,32.0,31,11.4,3.0,5,15,0,9.8,72.0,4.3,,254.7,58.6,226.8,89.5,111.9,20,9,8,6,2,,0.9,5.2,NW,4,13,8,2,,0,,,,,202605,경상남도,진주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
201,강화,1007.4,1013.1,17.4,1.4,22.6,29.1,14,12.4,5.7,5,10,0,8.4,73.0,4.2,,247.2,56.1,123.2,12.3,66.3,20,10,8,3,1,,2.0,6.2,WNW,1,13,8,4,,0,,,,,202605,인천광역시,강화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
202,양평,1006.9,1012.4,19.1,1.5,25.7,31.5,31,13.1,5.4,5,19,0,9.6,63.0,4.2,,251.5,57.2,90.0,-4.4,59.8,20,11,7,1,1,,1.4,6.1,WNW,8,13,7,3,,0,,,,,202605,경기도,양평군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
203,이천,1003.4,1012.8,19.1,1.5,26.1,31.8,18,12.5,4.3,5,20,0,10.3,68.0,4.2,,226.2,51.5,121.6,28.4,74.6,20,11,8,4,1,,1.0,4.7,WSW,8,12,8,2,,0,,,,,202605,경기도,이천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
211,인제,988.5,1012.1,17.2,1.1,24.4,30.5,15,10.8,3.7,9,15,0,6.6,68.0,4.6,,212.5,48.2,115.6,23.0,50.9,20,13,10,3,1,,1.4,5.7,NE,14,10,8,5,,0,,,,,202605,강원특별자치도,인제군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
212,홍천,996.3,1012.6,18.5,1.6,25.9,31.5,31,11.7,4.5,5,18,0,9.2,63.0,4.3,,255.6,58.0,97.2,-4.1,55.4,20,10,5,3,1,,1.1,6.3,WNW,8,13,8,3,,0,,,,,202605,강원특별자치도,홍천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
216,태백,931.1,1012.0,15.9,1.4,22.8,30.9,17,9.4,2.5,9,12,0,8.0,63.0,4.7,,231.1,52.6,156.1,65.9,85.7,20,11,8,3,2,,1.4,5.5,N,1,9,9,4,,0,,,,,202605,강원특별자치도,태백시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
217,정선군,976.5,1012.7,16.9,0.0,25.6,32.6,15,9.7,1.5,5,17,0,9.0,64.0,4.5,,215.0,52.2,109.9,43.1,63.8,20,11,8,3,1,,1.4,6.0,N,1,12,8,3,,0,,,,,202605,강원특별자치도,정선군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
221,제천,981.6,1012.3,17.3,1.1,24.6,30.5,31,10.2,1.4,5,13,0,7.8,68.0,4.2,,262.9,59.9,103.8,6.9,55.8,20,9,7,3,1,,1.7,6.8,W,8,13,7,3,,0,,,,,202605,충청북도,제천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
226,보은,992.6,1012.6,18.0,1.3,25.1,31.1,18,11.1,2.4,5,14,0,6.6,70.0,4.1,,256.6,58.6,93.9,1.1,63.3,20,10,6,2,1,,1.3,7.8,WNW,8,13,9,4,,0,,,,,202605,충청북도,보은군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
235,보령,1010.9,1012.1,18.0,1.5,23.7,30.6,25,12.9,5.7,9,13,0,10.3,74.0,4.1,,222.3,50.8,118.6,31.1,62.4,20,8,6,3,2,,1.7,7.2,SSW,11,13,9,6,,0,,,,,202605,충청남도,보령시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
236,부여,1011.2,1012.8,18.4,0.8,25.4,31.8,31,12.2,4.5,9,17,0,9.5,74.0,4.2,,244.5,56.0,144.2,46.7,79.2,20,8,7,4,2,,1.2,6.6,W,4,11,6,3,,0,,,,,202605,충청남도,부여군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
238,금산,992.2,1012.0,18.5,1.4,25.7,31.6,18,11.5,3.0,5,18,0,7.8,70.0,4.2,,245.0,56.1,98.0,16.4,66.2,20,8,6,2,1,,1.1,5.4,W,8,14,8,4,,0,,,,,202605,충청남도,금산군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
239,세종,1001.5,1012.0,18.7,,25.2,31.7,31,12.8,5.6,9,16,0,10.8,68.0,4.1,,248.3,56.7,158.5,,80.1,20,8,6,4,2,,1.4,7.1,NW,8,13,6,3,,0,,,,,202605,세종특별자치시,세종특별자치시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
243,부안,1011.4,1012.9,18.4,1.3,24.5,29.5,31,13.4,6.4,5,16,0,10.1,73.0,4.3,,242.4,55.6,109.6,24.7,60.7,20,8,5,3,1,,1.6,7.4,WNW,7,13,9,3,,0,,,,,202605,전북특별자치도,부안군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
244,임실,983.7,1012.4,17.9,1.6,25.1,31.4,31,11.0,2.2,5,17,0,7.9,72.0,4.6,,253.0,58.1,71.5,-14.4,33.6,20,9,5,3,1,,1.3,5.9,NNW,1,10,9,2,,0,,,,,202605,전북특별자치도,임실군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
245,정읍,1004.6,1012.6,18.8,0.8,25.3,31.5,31,12.9,4.2,5,18,0,10.0,70.0,4.4,,245.7,56.4,95.8,8.6,46.1,20,9,4,3,1,,1.9,8.2,W,7,14,9,4,,0,,,,,202605,전북특별자치도,정읍시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
247,남원,996.7,1012.3,18.8,1.2,25.7,32.4,31,12.1,2.8,5,18,0,10.3,69.0,4.4,,256.8,59.0,85.7,-4.8,38.5,20,11,8,2,1,,1.9,7.4,NW,8,12,8,3,,0,,,,,202605,전북특별자치도,남원시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
248,장수,965.8,1012.7,16.9,0.9,24.0,30.4,31,9.5,0.6,5,12,0,6.6,72.0,4.6,,234.0,55.5,88.9,-11.6,51.0,20,8,6,2,1,,1.4,8.2,W,4,12,10,3,,0,,,,,202605,전북특별자치도,장수군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
251,고창군,1005.3,1012.2,18.3,,24.5,30.7,31,12.6,4.4,5,15,0,10.3,74.0,4.3,,221.6,51.0,101.4,,37.5,20,9,7,3,1,,1.6,6.8,NW,8,15,10,5,,0,,,,,202605,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
252,영광군,1008.3,1012.7,18.1,0.6,24.0,29.4,18,12.6,4.0,5,12,0,9.5,76.0,4.2,,234.3,53.9,101.7,7.9,43.1,20,10,7,4,1,,1.5,5.6,SE,26,15,10,4,,0,,,,,202605,전라남도,영광군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
