SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,연결업종,stores_previous_month_end,stores_current_month_end,openings_month,closures_month
부산광역시,부산진구,202602,8301,제과점,제과점,134,136,3,1
부산광역시,북구,202602,8301,제과점,제과점,73,71,1,3
부산광역시,사상구,202602,8301,제과점,제과점,50,50,0,0
부산광역시,사하구,202602,8301,제과점,제과점,76,77,1,0
부산광역시,서구,202602,8301,제과점,제과점,28,28,0,0
부산광역시,수영구,202602,8301,제과점,제과점,93,93,1,1
부산광역시,연제구,202602,8301,제과점,제과점,71,72,1,0
부산광역시,영도구,202602,8301,제과점,제과점,24,24,0,0
부산광역시,중구,202602,8301,제과점,제과점,39,39,0,0
부산광역시,해운대구,202602,8301,제과점,제과점,157,158,5,4
서울특별시,강남구,202602,8301,제과점,제과점,468,466,5,7
서울특별시,강동구,202602,8301,제과점,제과점,200,201,3,2
서울특별시,강북구,202602,8301,제과점,제과점,64,65,1,0
서울특별시,강서구,202602,8301,제과점,제과점,200,204,5,1
서울특별시,관악구,202602,8301,제과점,제과점,143,143,1,1
서울특별시,광진구,202602,8301,제과점,제과점,124,124,2,2
서울특별시,구로구,202602,8301,제과점,제과점,112,112,0,0
서울특별시,금천구,202602,8301,제과점,제과점,74,72,0,2
서울특별시,노원구,202602,8301,제과점,제과점,148,147,1,2
서울특별시,도봉구,202602,8301,제과점,제과점,78,78,0,0
서울특별시,동대문구,202602,8301,제과점,제과점,123,120,1,4
서울특별시,동작구,202602,8301,제과점,제과점,127,129,2,0
서울특별시,마포구,202602,8301,제과점,제과점,303,306,10,7
서울특별시,서대문구,202602,8301,제과점,제과점,128,128,2,2
서울특별시,서초구,202602,8301,제과점,제과점,242,241,2,3
서울특별시,성동구,202602,8301,제과점,제과점,154,149,2,7
서울특별시,성북구,202602,8301,제과점,제과점,128,129,2,1
서울특별시,송파구,202602,8301,제과점,제과점,265,267,10,8
서울특별시,양천구,202602,8301,제과점,제과점,147,147,2,2
서울특별시,영등포구,202602,8301,제과점,제과점,197,199,4,2
서울특별시,용산구,202602,8301,제과점,제과점,157,157,3,3
서울특별시,은평구,202602,8301,제과점,제과점,149,148,0,1
서울특별시,종로구,202602,8301,제과점,제과점,142,143,2,1
서울특별시,중구,202602,8301,제과점,제과점,160,162,6,4
서울특별시,중랑구,202602,8301,제과점,제과점,108,109,1,0
세종특별자치시,세종특별자치시,202602,8301,제과점,제과점,140,139,1,2
울산광역시,남구,202602,8301,제과점,제과점,122,124,4,2
울산광역시,동구,202602,8301,제과점,제과점,50,50,1,1
울산광역시,북구,202602,8301,제과점,제과점,66,66,0,0
울산광역시,울주군,202602,8301,제과점,제과점,68,69,1,0
울산광역시,중구,202602,8301,제과점,제과점,69,69,0,0
인천광역시,강화군,202602,8301,제과점,제과점,29,28,0,1
인천광역시,계양구,202602,8301,제과점,제과점,78,78,0,0
인천광역시,남동구,202602,8301,제과점,제과점,128,130,2,0
인천광역시,동구,202602,8301,제과점,제과점,14,14,0,0
인천광역시,미추홀구,202602,8301,제과점,제과점,106,109,6,3
인천광역시,부평구,202602,8301,제과점,제과점,128,129,2,1
인천광역시,서구,202602,8301,제과점,제과점,172,177,5,0
인천광역시,연수구,202602,8301,제과점,제과점,175,175,1,1
인천광역시,옹진군,202602,8301,제과점,제과점,3,3,0,0
인천광역시,중구,202602,8301,제과점,제과점,104,104,0,0
전라남도,강진군,202602,8301,제과점,제과점,7,7,0,0
전라남도,고흥군,202602,8301,제과점,제과점,21,21,0,0
전라남도,곡성군,202602,8301,제과점,제과점,8,7,0,1
전라남도,광양시,202602,8301,제과점,제과점,52,51,0,1
전라남도,구례군,202602,8301,제과점,제과점,17,17,0,0
전라남도,나주시,202602,8301,제과점,제과점,46,47,1,0
전라남도,담양군,202602,8301,제과점,제과점,22,22,0,0
전라남도,목포시,202602,8301,제과점,제과점,75,75,0,0
전라남도,무안군,202602,8301,제과점,제과점,37,37,0,0
전라남도,보성군,202602,8301,제과점,제과점,13,13,0,0
전라남도,순천시,202602,8301,제과점,제과점,119,120,1,0
전라남도,신안군,202602,8301,제과점,제과점,8,8,0,0
전라남도,여수시,202602,8301,제과점,제과점,98,98,0,0
전라남도,영광군,202602,8301,제과점,제과점,19,19,0,0
전라남도,영암군,202602,8301,제과점,제과점,17,17,0,0
전라남도,완도군,202602,8301,제과점,제과점,20,20,0,0
전라남도,장성군,202602,8301,제과점,제과점,14,15,1,0
전라남도,장흥군,202602,8301,제과점,제과점,12,12,0,0
전라남도,진도군,202602,8301,제과점,제과점,10,10,0,0
전라남도,함평군,202602,8301,제과점,제과점,9,9,0,0
전라남도,해남군,202602,8301,제과점,제과점,19,19,0,0
전라남도,화순군,202602,8301,제과점,제과점,24,25,1,0
전북특별자치도,고창군,202602,8301,제과점,제과점,15,15,0,0
전북특별자치도,군산시,202602,8301,제과점,제과점,87,87,1,1
전북특별자치도,김제시,202602,8301,제과점,제과점,20,20,0,0
전북특별자치도,남원시,202602,8301,제과점,제과점,31,31,1,1
전북특별자치도,무주군,202602,8301,제과점,제과점,9,9,1,1
전북특별자치도,부안군,202602,8301,제과점,제과점,17,17,0,0
전북특별자치도,순창군,202602,8301,제과점,제과점,8,8,0,0
전북특별자치도,완주군,202602,8301,제과점,제과점,36,35,0,1
전북특별자치도,익산시,202602,8301,제과점,제과점,84,84,1,1
전북특별자치도,임실군,202602,8301,제과점,제과점,5,5,0,0
전북특별자치도,장수군,202602,8301,제과점,제과점,7,7,0,0
전북특별자치도,전주시 덕진구,202602,8301,제과점,제과점,123,124,1,0
전북특별자치도,전주시 완산구,202602,8301,제과점,제과점,166,168,3,1
전북특별자치도,정읍시,202602,8301,제과점,제과점,25,25,0,0
전북특별자치도,진안군,202602,8301,제과점,제과점,3,3,0,0
제주특별자치도,서귀포시,202602,8301,제과점,제과점,174,174,2,2
제주특별자치도,제주시,202602,8301,제과점,제과점,418,417,1,2
충청남도,계룡시,202602,8301,제과점,제과점,20,19,0,1
충청남도,공주시,202602,8301,제과점,제과점,43,43,0,0
충청남도,금산군,202602,8301,제과점,제과점,18,17,0,1
충청남도,논산시,202602,8301,제과점,제과점,36,36,0,0
충청남도,당진시,202602,8301,제과점,제과점,64,66,2,0
충청남도,보령시,202602,8301,제과점,제과점,37,37,0,0
충청남도,부여군,202602,8301,제과점,제과점,15,15,0,0
충청남도,서산시,202602,8301,제과점,제과점,65,64,0,1
충청남도,서천군,202602,8301,제과점,제과점,23,23,0,0
충청남도,아산시,202602,8301,제과점,제과점,159,158,1,2
충청남도,예산군,202602,8301,제과점,제과점,30,30,0,0
충청남도,천안시 동남구,202602,8301,제과점,제과점,162,163,5,4
충청남도,천안시 서북구,202602,8301,제과점,제과점,171,168,0,3
충청남도,청양군,202602,8301,제과점,제과점,7,7,0,0
충청남도,태안군,202602,8301,제과점,제과점,18,18,0,0
충청남도,홍성군,202602,8301,제과점,제과점,36,36,0,0
충청북도,괴산군,202602,8301,제과점,제과점,10,11,1,0
충청북도,단양군,202602,8301,제과점,제과점,10,10,0,0
충청북도,보은군,202602,8301,제과점,제과점,6,6,0,0
충청북도,영동군,202602,8301,제과점,제과점,5,5,0,0
충청북도,옥천군,202602,8301,제과점,제과점,15,15,0,0
충청북도,음성군,202602,8301,제과점,제과점,33,33,0,0
충청북도,제천시,202602,8301,제과점,제과점,33,33,0,0
충청북도,증평군,202602,8301,제과점,제과점,17,17,0,0
충청북도,진천군,202602,8301,제과점,제과점,20,20,0,0
충청북도,청주시 상당구,202602,8301,제과점,제과점,74,74,0,0
충청북도,청주시 서원구,202602,8301,제과점,제과점,66,65,0,1
충청북도,청주시 청원구,202602,8301,제과점,제과점,71,68,0,3
충청북도,청주시 흥덕구,202602,8301,제과점,제과점,135,137,3,1
충청북도,충주시,202602,8301,제과점,제과점,78,77,0,1
강원특별자치도,강릉시,202603,8301,제과점,제과점,143,145,3,1
강원특별자치도,고성군,202603,8301,제과점,제과점,16,16,0,0
강원특별자치도,동해시,202603,8301,제과점,제과점,34,35,1,0
강원특별자치도,삼척시,202603,8301,제과점,제과점,24,24,0,0
강원특별자치도,속초시,202603,8301,제과점,제과점,54,52,0,2
강원특별자치도,양구군,202603,8301,제과점,제과점,6,6,0,0
강원특별자치도,양양군,202603,8301,제과점,제과점,13,13,0,0
강원특별자치도,영월군,202603,8301,제과점,제과점,9,8,0,1
강원특별자치도,원주시,202603,8301,제과점,제과점,138,137,1,2
강원특별자치도,인제군,202603,8301,제과점,제과점,13,13,0,0
강원특별자치도,정선군,202603,8301,제과점,제과점,8,8,0,0
강원특별자치도,철원군,202603,8301,제과점,제과점,11,11,0,0
강원특별자치도,춘천시,202603,8301,제과점,제과점,137,140,4,1
강원특별자치도,태백시,202603,8301,제과점,제과점,12,12,0,0
강원특별자치도,평창군,202603,8301,제과점,제과점,26,26,0,0
강원특별자치도,홍천군,202603,8301,제과점,제과점,27,27,0,0
강원특별자치도,화천군,202603,8301,제과점,제과점,4,4,0,0
강원특별자치도,횡성군,202603,8301,제과점,제과점,11,11,0,0
경기도,가평군,202603,8301,제과점,제과점,21,21,0,0
경기도,고양시 덕양구,202603,8301,제과점,제과점,172,174,3,1
경기도,고양시 일산동구,202603,8301,제과점,제과점,133,132,1,2
경기도,고양시 일산서구,202603,8301,제과점,제과점,87,86,4,5
경기도,과천시,202603,8301,제과점,제과점,26,26,0,0
경기도,광명시,202603,8301,제과점,제과점,85,87,2,0
경기도,광주시,202603,8301,제과점,제과점,84,85,1,0
경기도,구리시,202603,8301,제과점,제과점,56,55,1,2
경기도,군포시,202603,8301,제과점,제과점,79,78,0,1
경기도,김포시,202603,8301,제과점,제과점,156,155,0,1
경기도,남양주시,202603,8301,제과점,제과점,268,269,4,3
경기도,동두천시,202603,8301,제과점,제과점,23,22,0,1
경기도,부천시 소사구,202603,8301,제과점,제과점,61,60,0,1
경기도,부천시 오정구,202603,8301,제과점,제과점,37,36,0,1
경기도,부천시 원미구,202603,8301,제과점,제과점,157,154,2,5
경기도,성남시 분당구,202603,8301,제과점,제과점,227,229,5,3
경기도,성남시 수정구,202603,8301,제과점,제과점,72,72,1,1
경기도,성남시 중원구,202603,8301,제과점,제과점,62,62,0,0
경기도,수원시 권선구,202603,8301,제과점,제과점,100,99,0,1
경기도,수원시 영통구,202603,8301,제과점,제과점,149,154,6,1
경기도,수원시 장안구,202603,8301,제과점,제과점,87,88,4,3
경기도,수원시 팔달구,202603,8301,제과점,제과점,94,97,3,0
경기도,시흥시,202603,8301,제과점,제과점,141,141,3,3
경기도,안산시 단원구,202603,8301,제과점,제과점,104,105,1,0
경기도,안산시 상록구,202603,8301,제과점,제과점,95,96,1,0
경기도,안성시,202603,8301,제과점,제과점,51,50,1,2
경기도,안양시 동안구,202603,8301,제과점,제과점,134,132,3,5
경기도,안양시 만안구,202603,8301,제과점,제과점,73,74,1,0
경기도,양주시,202603,8301,제과점,제과점,67,68,2,1
경기도,양평군,202603,8301,제과점,제과점,44,45,2,1
경기도,여주시,202603,8301,제과점,제과점,33,32,0,1
경기도,연천군,202603,8301,제과점,제과점,11,11,0,0
경기도,오산시,202603,8301,제과점,제과점,77,77,1,1
경기도,용인시 기흥구,202603,8301,제과점,제과점,120,119,3,4
경기도,용인시 수지구,202603,8301,제과점,제과점,109,113,4,0
경기도,용인시 처인구,202603,8301,제과점,제과점,77,78,1,0
경기도,의왕시,202603,8301,제과점,제과점,50,50,0,0
경기도,의정부시,202603,8301,제과점,제과점,162,167,7,2
경기도,이천시,202603,8301,제과점,제과점,87,87,0,0
경기도,파주시,202603,8301,제과점,제과점,179,178,4,5
경기도,평택시,202603,8301,제과점,제과점,179,183,6,2
경기도,포천시,202603,8301,제과점,제과점,35,36,2,1
경기도,하남시,202603,8301,제과점,제과점,105,104,2,3
경기도,화성시 동탄구,202603,8301,제과점,제과점,149,149,2,2
경기도,화성시 만세구,202603,8301,제과점,제과점,61,62,1,0
경기도,화성시 병점구,202603,8301,제과점,제과점,28,28,0,0
경기도,화성시 효행구,202603,8301,제과점,제과점,41,41,0,0
경상남도,거제시,202603,8301,제과점,제과점,108,109,2,1
경상남도,거창군,202603,8301,제과점,제과점,19,19,0,0
경상남도,고성군,202603,8301,제과점,제과점,17,18,1,0
경상남도,김해시,202603,8301,제과점,제과점,199,199,1,1
경상남도,남해군,202603,8301,제과점,제과점,21,21,0,0
경상남도,밀양시,202603,8301,제과점,제과점,37,37,0,0
경상남도,사천시,202603,8301,제과점,제과점,40,40,0,0
경상남도,산청군,202603,8301,제과점,제과점,12,12,0,0
경상남도,양산시,202603,8301,제과점,제과점,144,145,2,1
경상남도,의령군,202603,8301,제과점,제과점,5,5,0,0
경상남도,진주시,202603,8301,제과점,제과점,184,185,3,2
경상남도,창녕군,202603,8301,제과점,제과점,17,17,0,0
경상남도,창원시 마산합포구,202603,8301,제과점,제과점,57,59,2,0
경상남도,창원시 마산회원구,202603,8301,제과점,제과점,51,51,1,1
경상남도,창원시 성산구,202603,8301,제과점,제과점,99,101,2,0
경상남도,창원시 의창구,202603,8301,제과점,제과점,71,71,0,0
경상남도,창원시 진해구,202603,8301,제과점,제과점,72,71,0,1
경상남도,통영시,202603,8301,제과점,제과점,47,47,0,0
경상남도,하동군,202603,8301,제과점,제과점,17,17,0,0
경상남도,함안군,202603,8301,제과점,제과점,16,16,0,0
경상남도,함양군,202603,8301,제과점,제과점,10,10,0,0
경상남도,합천군,202603,8301,제과점,제과점,9,9,0,0
경상북도,경산시,202603,8301,제과점,제과점,111,112,1,0
경상북도,경주시,202603,8301,제과점,제과점,179,177,1,3
경상북도,고령군,202603,8301,제과점,제과점,9,9,0,0
경상북도,구미시,202603,8301,제과점,제과점,160,161,2,1
경상북도,김천시,202603,8301,제과점,제과점,55,54,1,2
경상북도,문경시,202603,8301,제과점,제과점,25,26,1,0
경상북도,봉화군,202603,8301,제과점,제과점,9,9,0,0
경상북도,상주시,202603,8301,제과점,제과점,28,29,2,1
경상북도,성주군,202603,8301,제과점,제과점,14,14,0,0
경상북도,안동시,202603,8301,제과점,제과점,72,76,4,0
경상북도,영덕군,202603,8301,제과점,제과점,12,12,0,0
경상북도,영양군,202603,8301,제과점,제과점,16,16,0,0
경상북도,영주시,202603,8301,제과점,제과점,48,49,1,0
경상북도,영천시,202603,8301,제과점,제과점,40,40,0,0
경상북도,예천군,202603,8301,제과점,제과점,13,13,0,0
경상북도,울릉군,202603,8301,제과점,제과점,3,3,0,0
경상북도,울진군,202603,8301,제과점,제과점,21,20,0,1
경상북도,의성군,202603,8301,제과점,제과점,12,12,0,0
